tree,method,total_m3,trunk_m3,branch_m3,std_m3,dbh_m,height_m,taper_cm_per_m,trunk_len_m,branch_len_m,branch_filter,n_cylinders,mode,pd1_m,pd2min_m,pd2max_m,mincylrad_m,simp_maxorder,simp_smallradii,simp_replaceiterations,adqsm_variant,radius_threshold_mm,seg_min_mm,seg_max_mm,seg_k_pct
IND01_054,AdTree raw r5mm_seg100-500-k100,2.627217,1.691951,0.935266,,0.363896,24.385412,0.000000,23.918482,798.099440,none,10397,,,,,,,,,,5.000000,100.000000,500.000000,100.000000
IND01_054,AdTree raw r5mm (>=10cm only)_seg100-500-k100,2.056271,1.678961,0.377310,,0.363896,24.385412,0.000000,18.969315,22.640803,10cm,324,,,,,,,,,,5.000000,100.000000,500.000000,100.000000
IND01_054,AdTree calibrated r5mm (AdQSM 10) [calmethod=regression-perorder]_seg100-500-k100,2.032635,1.199062,0.833573,,0.355704,24.385412,0.789215,23.918482,798.099440,none,10397,,,,,,,,,10,5.000000,100.000000,500.000000,100.000000
IND01_054,AdTree calibrated r5mm (AdQSM 10) [calmethod=regression-perorder] (>=10cm only)_seg100-500-k100,1.285961,1.183565,0.102396,,0.355704,24.385412,0.789215,21.051167,9.770967,10cm,220,,,,,,,,,10,5.000000,100.000000,500.000000,100.000000
IND01_054,AdTree raw r10mm_seg100-500-k100,2.543157,1.691834,0.851323,,0.363896,24.080779,0.000000,23.293971,335.459109,none,3997,,,,,,,,,,10.000000,100.000000,500.000000,100.000000
IND01_054,AdTree raw r10mm (>=10cm only)_seg100-500-k100,2.056271,1.678961,0.377310,,0.363896,24.080779,0.000000,18.969315,22.640803,10cm,324,,,,,,,,,,10.000000,100.000000,500.000000,100.000000
IND01_054,AdTree calibrated r10mm (AdQSM 10) [calmethod=regression-perorder]_seg100-500-k100,1.870038,1.197081,0.672957,,0.355704,24.080779,0.789215,23.293971,335.459109,none,3997,,,,,,,,,10,10.000000,100.000000,500.000000,100.000000
IND01_054,AdTree calibrated r10mm (AdQSM 10) [calmethod=regression-perorder] (>=10cm only)_seg100-500-k100,1.285961,1.183565,0.102396,,0.355704,24.080779,0.789215,21.051167,9.770967,10cm,220,,,,,,,,,10,10.000000,100.000000,500.000000,100.000000
IND01_054,AdTree raw r15mm_seg100-500-k100,2.469374,1.691506,0.777867,,0.363896,23.983536,0.000000,22.660407,193.905942,none,2213,,,,,,,,,,15.000000,100.000000,500.000000,100.000000
IND01_054,AdTree raw r15mm (>=10cm only)_seg100-500-k100,2.056271,1.678961,0.377310,,0.363896,23.983536,0.000000,18.969315,22.640803,10cm,324,,,,,,,,,,15.000000,100.000000,500.000000,100.000000
IND01_054,AdTree calibrated r15mm (AdQSM 10) [calmethod=regression-perorder]_seg100-500-k100,1.758396,1.194287,0.564109,,0.355704,23.983536,0.789215,22.660407,193.905942,none,2213,,,,,,,,,10,15.000000,100.000000,500.000000,100.000000
IND01_054,AdTree calibrated r15mm (AdQSM 10) [calmethod=regression-perorder] (>=10cm only)_seg100-500-k100,1.285961,1.183565,0.102396,,0.355704,23.983536,0.789215,21.051167,9.770967,10cm,220,,,,,,,,,10,15.000000,100.000000,500.000000,100.000000
IND01_054,AdTree raw r20mm_seg100-500-k100,2.401648,1.690953,0.710694,,0.363896,23.953450,0.000000,22.095678,127.418051,none,1437,,,,,,,,,,20.000000,100.000000,500.000000,100.000000
IND01_054,AdTree raw r20mm (>=10cm only)_seg100-500-k100,2.056271,1.678961,0.377310,,0.363896,23.953450,0.000000,18.969315,22.640803,10cm,324,,,,,,,,,,20.000000,100.000000,500.000000,100.000000
IND01_054,AdTree calibrated r20mm (AdQSM 10) [calmethod=regression-perorder]_seg100-500-k100,1.671841,1.190924,0.480917,,0.355704,23.953450,0.789215,22.095678,127.418051,none,1437,,,,,,,,,10,20.000000,100.000000,500.000000,100.000000
IND01_054,AdTree calibrated r20mm (AdQSM 10) [calmethod=regression-perorder] (>=10cm only)_seg100-500-k100,1.285961,1.183565,0.102396,,0.355704,23.953450,0.789215,21.051167,9.770967,10cm,220,,,,,,,,,10,20.000000,100.000000,500.000000,100.000000
IND01_054,AdTree calibrated r5mm (AdQSM 04) [calmethod=regression-perorder]_seg100-500-k80,1.993477,1.178721,0.814756,,0.352676,24.385412,0.790109,23.919006,798.100131,none,10426,,,,,,,,,04,5.000000,100.000000,500.000000,80.000000
IND01_054,AdTree calibrated r5mm (AdQSM 04) [calmethod=regression-perorder] (>=10cm only)_seg100-500-k80,1.257714,1.162658,0.095056,,0.352676,24.385412,0.790109,20.944540,9.249609,10cm,243,,,,,,,,,04,5.000000,100.000000,500.000000,80.000000
IND01_054,AdTree calibrated r10mm (AdQSM 04) [calmethod=regression-perorder]_seg100-500-k80,1.833765,1.176774,0.656991,,0.352676,24.080779,0.790109,23.294495,335.459800,none,4026,,,,,,,,,04,10.000000,100.000000,500.000000,80.000000
IND01_054,AdTree calibrated r10mm (AdQSM 04) [calmethod=regression-perorder] (>=10cm only)_seg100-500-k80,1.257714,1.162658,0.095056,,0.352676,24.080779,0.790109,20.944540,9.249609,10cm,243,,,,,,,,,04,10.000000,100.000000,500.000000,80.000000
IND01_054,AdTree calibrated r15mm (AdQSM 04) [calmethod=regression-perorder]_seg100-500-k80,1.724202,1.174027,0.550175,,0.352676,23.983536,0.790109,22.660931,193.906633,none,2242,,,,,,,,,04,15.000000,100.000000,500.000000,80.000000
IND01_054,AdTree calibrated r15mm (AdQSM 04) [calmethod=regression-perorder] (>=10cm only)_seg100-500-k80,1.257714,1.162658,0.095056,,0.352676,23.983536,0.790109,20.944540,9.249609,10cm,243,,,,,,,,,04,15.000000,100.000000,500.000000,80.000000
IND01_054,AdTree calibrated r20mm (AdQSM 04) [calmethod=regression-perorder]_seg100-500-k80,1.639313,1.170721,0.468591,,0.352676,23.953450,0.790109,22.096201,127.418742,none,1466,,,,,,,,,04,20.000000,100.000000,500.000000,80.000000
IND01_054,AdTree calibrated r20mm (AdQSM 04) [calmethod=regression-perorder] (>=10cm only)_seg100-500-k80,1.257714,1.162658,0.095056,,0.352676,23.953450,0.790109,20.944540,9.249609,10cm,243,,,,,,,,,04,20.000000,100.000000,500.000000,80.000000
IND01_054,AdTree calibrated r5mm (AdQSM 05) [calmethod=regression-perorder]_seg100-500-k80,2.009275,1.188067,0.821207,,0.354072,24.385412,0.793237,23.919006,798.100131,none,10426,,,,,,,,,05,5.000000,100.000000,500.000000,80.000000
IND01_054,AdTree calibrated r5mm (AdQSM 05) [calmethod=regression-perorder] (>=10cm only)_seg100-500-k80,1.268496,1.171877,0.096619,,0.354072,24.385412,0.793237,20.944540,9.352259,10cm,244,,,,,,,,,05,5.000000,100.000000,500.000000,80.000000
IND01_054,AdTree calibrated r10mm (AdQSM 05) [calmethod=regression-perorder]_seg100-500-k80,1.848301,1.186105,0.662196,,0.354072,24.080779,0.793237,23.294495,335.459800,none,4026,,,,,,,,,05,10.000000,100.000000,500.000000,80.000000
IND01_054,AdTree calibrated r10mm (AdQSM 05) [calmethod=regression-perorder] (>=10cm only)_seg100-500-k80,1.268496,1.171877,0.096619,,0.354072,24.080779,0.793237,20.944540,9.352259,10cm,244,,,,,,,,,05,10.000000,100.000000,500.000000,80.000000
IND01_054,AdTree calibrated r15mm (AdQSM 05) [calmethod=regression-perorder]_seg100-500-k80,1.737870,1.183337,0.554534,,0.354072,23.983536,0.793237,22.660931,193.906633,none,2242,,,,,,,,,05,15.000000,100.000000,500.000000,80.000000
IND01_054,AdTree calibrated r15mm (AdQSM 05) [calmethod=regression-perorder] (>=10cm only)_seg100-500-k80,1.268496,1.171877,0.096619,,0.354072,23.983536,0.793237,20.944540,9.352259,10cm,244,,,,,,,,,05,15.000000,100.000000,500.000000,80.000000
IND01_054,AdTree calibrated r20mm (AdQSM 05) [calmethod=regression-perorder]_seg100-500-k80,1.652308,1.180004,0.472304,,0.354072,23.953450,0.793237,22.096201,127.418742,none,1466,,,,,,,,,05,20.000000,100.000000,500.000000,80.000000
IND01_054,AdTree calibrated r20mm (AdQSM 05) [calmethod=regression-perorder] (>=10cm only)_seg100-500-k80,1.268496,1.171877,0.096619,,0.354072,23.953450,0.793237,20.944540,9.352259,10cm,244,,,,,,,,,05,20.000000,100.000000,500.000000,80.000000
IND01_054,AdTree calibrated r5mm (AdQSM 06) [calmethod=regression-perorder]_seg100-500-k80,1.940199,1.157816,0.782383,,0.345594,24.385412,0.774243,23.919006,798.100131,none,10426,,,,,,,,,06,5.000000,100.000000,500.000000,80.000000
IND01_054,AdTree calibrated r5mm (AdQSM 06) [calmethod=regression-perorder] (>=10cm only)_seg100-500-k80,1.238093,1.151588,0.086505,,0.345594,24.385412,0.774243,23.075834,8.629880,10cm,262,,,,,,,,,06,5.000000,100.000000,500.000000,80.000000
IND01_054,AdTree calibrated r10mm (AdQSM 06) [calmethod=regression-perorder]_seg100-500-k80,1.778437,1.147567,0.630869,,0.345594,24.080779,0.774243,23.294495,335.459800,none,4026,,,,,,,,,06,10.000000,100.000000,500.000000,80.000000
IND01_054,AdTree calibrated r10mm (AdQSM 06) [calmethod=regression-perorder] (>=10cm only)_seg100-500-k80,1.227845,1.141339,0.086505,,0.345594,24.080779,0.774243,22.451324,8.629880,10cm,253,,,,,,,,,06,10.000000,100.000000,500.000000,80.000000
IND01_054,AdTree calibrated r15mm (AdQSM 06) [calmethod=regression-perorder]_seg100-500-k80,1.662029,1.133730,0.528299,,0.345594,23.983536,0.774243,22.660931,193.906633,none,2242,,,,,,,,,06,15.000000,100.000000,500.000000,80.000000
IND01_054,AdTree calibrated r15mm (AdQSM 06) [calmethod=regression-perorder] (>=10cm only)_seg100-500-k80,1.214007,1.127502,0.086505,,0.345594,23.983536,0.774243,21.817759,8.629880,10cm,246,,,,,,,,,06,15.000000,100.000000,500.000000,80.000000
IND01_054,AdTree calibrated r20mm (AdQSM 06) [calmethod=regression-perorder]_seg100-500-k80,1.576398,1.126439,0.449959,,0.345594,23.953450,0.774243,22.096201,127.418742,none,1466,,,,,,,,,06,20.000000,100.000000,500.000000,80.000000
IND01_054,AdTree calibrated r20mm (AdQSM 06) [calmethod=regression-perorder] (>=10cm only)_seg100-500-k80,1.206724,1.120218,0.086505,,0.345594,23.953450,0.774243,21.254125,8.629880,10cm,239,,,,,,,,,06,20.000000,100.000000,500.000000,80.000000
IND01_054,AdTree calibrated r5mm (AdQSM 07) [calmethod=regression-perorder]_seg100-500-k80,2.035270,1.203441,0.831829,,0.356355,24.385412,0.798348,23.919006,798.100131,none,10426,,,,,,,,,07,5.000000,100.000000,500.000000,80.000000
IND01_054,AdTree calibrated r5mm (AdQSM 07) [calmethod=regression-perorder] (>=10cm only)_seg100-500-k80,1.287475,1.187889,0.099586,,0.356355,24.385412,0.798348,21.051690,9.569157,10cm,247,,,,,,,,,07,5.000000,100.000000,500.000000,80.000000
IND01_054,AdTree calibrated r10mm (AdQSM 07) [calmethod=regression-perorder]_seg100-500-k80,1.872220,1.201453,0.670768,,0.356355,24.080779,0.798348,23.294495,335.459800,none,4026,,,,,,,,,07,10.000000,100.000000,500.000000,80.000000
IND01_054,AdTree calibrated r10mm (AdQSM 07) [calmethod=regression-perorder] (>=10cm only)_seg100-500-k80,1.287475,1.187889,0.099586,,0.356355,24.080779,0.798348,21.051690,9.569157,10cm,247,,,,,,,,,07,10.000000,100.000000,500.000000,80.000000
IND01_054,AdTree calibrated r15mm (AdQSM 07) [calmethod=regression-perorder]_seg100-500-k80,1.760361,1.198649,0.561712,,0.356355,23.983536,0.798348,22.660931,193.906633,none,2242,,,,,,,,,07,15.000000,100.000000,500.000000,80.000000
IND01_054,AdTree calibrated r15mm (AdQSM 07) [calmethod=regression-perorder] (>=10cm only)_seg100-500-k80,1.287475,1.187889,0.099586,,0.356355,23.983536,0.798348,21.051690,9.569157,10cm,247,,,,,,,,,07,15.000000,100.000000,500.000000,80.000000
IND01_054,AdTree calibrated r20mm (AdQSM 07) [calmethod=regression-perorder]_seg100-500-k80,1.673691,1.195274,0.478417,,0.356355,23.953450,0.798348,22.096201,127.418742,none,1466,,,,,,,,,07,20.000000,100.000000,500.000000,80.000000
IND01_054,AdTree calibrated r20mm (AdQSM 07) [calmethod=regression-perorder] (>=10cm only)_seg100-500-k80,1.287475,1.187889,0.099586,,0.356355,23.953450,0.798348,21.051690,9.569157,10cm,247,,,,,,,,,07,20.000000,100.000000,500.000000,80.000000
IND01_054,AdTree calibrated r5mm (AdQSM 08) [calmethod=regression-perorder]_seg100-500-k80,1.928589,1.140345,0.788244,,0.346887,24.385412,0.777139,23.919006,798.100131,none,10426,,,,,,,,,08,5.000000,100.000000,500.000000,80.000000
IND01_054,AdTree calibrated r5mm (AdQSM 08) [calmethod=regression-perorder] (>=10cm only)_seg100-500-k80,1.211160,1.123200,0.087960,,0.346887,24.385412,0.777139,20.735369,8.732106,10cm,236,,,,,,,,,08,5.000000,100.000000,500.000000,80.000000
IND01_054,AdTree calibrated r10mm (AdQSM 08) [calmethod=regression-perorder]_seg100-500-k80,1.774059,1.138461,0.635599,,0.346887,24.080779,0.777139,23.294495,335.459800,none,4026,,,,,,,,,08,10.000000,100.000000,500.000000,80.000000
IND01_054,AdTree calibrated r10mm (AdQSM 08) [calmethod=regression-perorder] (>=10cm only)_seg100-500-k80,1.211160,1.123200,0.087960,,0.346887,24.080779,0.777139,20.735369,8.732106,10cm,236,,,,,,,,,08,10.000000,100.000000,500.000000,80.000000
IND01_054,AdTree calibrated r15mm (AdQSM 08) [calmethod=regression-perorder]_seg100-500-k80,1.668063,1.135804,0.532260,,0.346887,23.983536,0.777139,22.660931,193.906633,none,2242,,,,,,,,,08,15.000000,100.000000,500.000000,80.000000
IND01_054,AdTree calibrated r15mm (AdQSM 08) [calmethod=regression-perorder] (>=10cm only)_seg100-500-k80,1.211160,1.123200,0.087960,,0.346887,23.983536,0.777139,20.735369,8.732106,10cm,236,,,,,,,,,08,15.000000,100.000000,500.000000,80.000000
IND01_054,AdTree calibrated r20mm (AdQSM 08) [calmethod=regression-perorder]_seg100-500-k80,1.585938,1.132605,0.453333,,0.346887,23.953450,0.777139,22.096201,127.418742,none,1466,,,,,,,,,08,20.000000,100.000000,500.000000,80.000000
IND01_054,AdTree calibrated r20mm (AdQSM 08) [calmethod=regression-perorder] (>=10cm only)_seg100-500-k80,1.211160,1.123200,0.087960,,0.346887,23.953450,0.777139,20.735369,8.732106,10cm,236,,,,,,,,,08,20.000000,100.000000,500.000000,80.000000
IND01_054,AdTree calibrated r5mm (AdQSM 09) [calmethod=regression-perorder]_seg100-500-k80,2.148247,1.270264,0.877983,,0.366115,24.385412,0.820216,23.919006,798.100131,none,10426,,,,,,,,,09,5.000000,100.000000,500.000000,80.000000
IND01_054,AdTree calibrated r5mm (AdQSM 09) [calmethod=regression-perorder] (>=10cm only)_seg100-500-k80,1.369833,1.256842,0.112991,,0.366115,24.385412,0.820216,21.421368,10.546332,10cm,264,,,,,,,,,09,5.000000,100.000000,500.000000,80.000000
IND01_054,AdTree calibrated r10mm (AdQSM 09) [calmethod=regression-perorder]_seg100-500-k80,1.976174,1.268166,0.708008,,0.366115,24.080779,0.820216,23.294495,335.459800,none,4026,,,,,,,,,09,10.000000,100.000000,500.000000,80.000000
IND01_054,AdTree calibrated r10mm (AdQSM 09) [calmethod=regression-perorder] (>=10cm only)_seg100-500-k80,1.369833,1.256842,0.112991,,0.366115,24.080779,0.820216,21.421368,10.546332,10cm,264,,,,,,,,,09,10.000000,100.000000,500.000000,80.000000
IND01_054,AdTree calibrated r15mm (AdQSM 09) [calmethod=regression-perorder]_seg100-500-k80,1.858105,1.265206,0.592899,,0.366115,23.983536,0.820216,22.660931,193.906633,none,2242,,,,,,,,,09,15.000000,100.000000,500.000000,80.000000
IND01_054,AdTree calibrated r15mm (AdQSM 09) [calmethod=regression-perorder] (>=10cm only)_seg100-500-k80,1.369833,1.256842,0.112991,,0.366115,23.983536,0.820216,21.421368,10.546332,10cm,264,,,,,,,,,09,15.000000,100.000000,500.000000,80.000000
IND01_054,AdTree calibrated r20mm (AdQSM 09) [calmethod=regression-perorder]_seg100-500-k80,1.766623,1.261644,0.504980,,0.366115,23.953450,0.820216,22.096201,127.418742,none,1466,,,,,,,,,09,20.000000,100.000000,500.000000,80.000000
IND01_054,AdTree calibrated r20mm (AdQSM 09) [calmethod=regression-perorder] (>=10cm only)_seg100-500-k80,1.369825,1.256833,0.112991,,0.366115,23.953450,0.820216,21.420273,10.546332,10cm,263,,,,,,,,,09,20.000000,100.000000,500.000000,80.000000
IND01_054,AdTree raw r5mm_seg100-500-k80,2.627402,1.692006,0.935396,,0.363896,24.385412,0.000000,23.919006,798.100131,none,10426,,,,,,,,,,5.000000,100.000000,500.000000,80.000000
IND01_054,AdTree raw r5mm (>=10cm only)_seg100-500-k80,2.056456,1.679016,0.377440,,0.363896,24.385412,0.000000,18.969838,22.641494,10cm,353,,,,,,,,,,5.000000,100.000000,500.000000,80.000000
IND01_054,AdTree calibrated r5mm (AdQSM 10) [calmethod=regression-perorder]_seg100-500-k80,2.027962,1.199120,0.828842,,0.355715,24.385412,0.796918,23.919006,798.100131,none,10426,,,,,,,,,10,5.000000,100.000000,500.000000,80.000000
IND01_054,AdTree calibrated r5mm (AdQSM 10) [calmethod=regression-perorder] (>=10cm only)_seg100-500-k80,1.282852,1.183623,0.099229,,0.355715,24.385412,0.796918,21.051690,9.569157,10cm,247,,,,,,,,,10,5.000000,100.000000,500.000000,80.000000
IND01_054,AdTree raw r10mm_seg100-500-k80,2.543342,1.691889,0.851453,,0.363896,24.080779,0.000000,23.294495,335.459800,none,4026,,,,,,,,,,10.000000,100.000000,500.000000,80.000000
IND01_054,AdTree raw r10mm (>=10cm only)_seg100-500-k80,2.056456,1.679016,0.377440,,0.363896,24.080779,0.000000,18.969838,22.641494,10cm,353,,,,,,,,,,10.000000,100.000000,500.000000,80.000000
IND01_054,AdTree calibrated r10mm (AdQSM 10) [calmethod=regression-perorder]_seg100-500-k80,1.865495,1.197139,0.668357,,0.355715,24.080779,0.796918,23.294495,335.459800,none,4026,,,,,,,,,10,10.000000,100.000000,500.000000,80.000000
IND01_054,AdTree calibrated r10mm (AdQSM 10) [calmethod=regression-perorder] (>=10cm only)_seg100-500-k80,1.282852,1.183623,0.099229,,0.355715,24.080779,0.796918,21.051690,9.569157,10cm,247,,,,,,,,,10,10.000000,100.000000,500.000000,80.000000
IND01_054,AdTree raw r15mm_seg100-500-k80,2.469559,1.691562,0.777997,,0.363896,23.983536,0.000000,22.660931,193.906633,none,2242,,,,,,,,,,15.000000,100.000000,500.000000,80.000000
IND01_054,AdTree raw r15mm (>=10cm only)_seg100-500-k80,2.056456,1.679016,0.377440,,0.363896,23.983536,0.000000,18.969838,22.641494,10cm,353,,,,,,,,,,15.000000,100.000000,500.000000,80.000000
IND01_054,AdTree calibrated r15mm (AdQSM 10) [calmethod=regression-perorder]_seg100-500-k80,1.754038,1.194345,0.559693,,0.355715,23.983536,0.796918,22.660931,193.906633,none,2242,,,,,,,,,10,15.000000,100.000000,500.000000,80.000000
IND01_054,AdTree calibrated r15mm (AdQSM 10) [calmethod=regression-perorder] (>=10cm only)_seg100-500-k80,1.282852,1.183623,0.099229,,0.355715,23.983536,0.796918,21.051690,9.569157,10cm,247,,,,,,,,,10,15.000000,100.000000,500.000000,80.000000
IND01_054,AdTree raw r20mm_seg100-500-k80,2.401832,1.691008,0.710824,,0.363896,23.953450,0.000000,22.096201,127.418742,none,1466,,,,,,,,,,20.000000,100.000000,500.000000,80.000000
IND01_054,AdTree raw r20mm (>=10cm only)_seg100-500-k80,2.056456,1.679016,0.377440,,0.363896,23.953450,0.000000,18.969838,22.641494,10cm,353,,,,,,,,,,20.000000,100.000000,500.000000,80.000000
IND01_054,AdTree calibrated r20mm (AdQSM 10) [calmethod=regression-perorder]_seg100-500-k80,1.667680,1.190982,0.476698,,0.355715,23.953450,0.796918,22.096201,127.418742,none,1466,,,,,,,,,10,20.000000,100.000000,500.000000,80.000000
IND01_054,AdTree calibrated r20mm (AdQSM 10) [calmethod=regression-perorder] (>=10cm only)_seg100-500-k80,1.282852,1.183623,0.099229,,0.355715,23.953450,0.796918,21.051690,9.569157,10cm,247,,,,,,,,,10,20.000000,100.000000,500.000000,80.000000
IND01_054,AdTree calibrated r5mm (AdQSM 04) [calmethod=regression-perorder]_seg100-500-k20,1.991883,1.178679,0.813204,,0.352674,24.385412,0.787589,23.919028,798.100486,none,10479,,,,,,,,,04,5.000000,100.000000,500.000000,20.000000
IND01_054,AdTree calibrated r5mm (AdQSM 04) [calmethod=regression-perorder] (>=10cm only)_seg100-500-k20,1.257128,1.162617,0.094512,,0.352674,24.385412,0.787589,20.944563,9.249964,10cm,296,,,,,,,,,04,5.000000,100.000000,500.000000,20.000000
IND01_054,AdTree calibrated r10mm (AdQSM 04) [calmethod=regression-perorder]_seg100-500-k20,1.832196,1.176732,0.655464,,0.352674,24.080779,0.787589,23.294518,335.460155,none,4079,,,,,,,,,04,10.000000,100.000000,500.000000,20.000000
IND01_054,AdTree calibrated r10mm (AdQSM 04) [calmethod=regression-perorder] (>=10cm only)_seg100-500-k20,1.257128,1.162617,0.094512,,0.352674,24.080779,0.787589,20.944563,9.249964,10cm,296,,,,,,,,,04,10.000000,100.000000,500.000000,20.000000
IND01_054,AdTree calibrated r15mm (AdQSM 04) [calmethod=regression-perorder]_seg100-500-k20,1.722678,1.173986,0.548693,,0.352674,23.983536,0.787589,22.660954,193.906988,none,2295,,,,,,,,,04,15.000000,100.000000,500.000000,20.000000
IND01_054,AdTree calibrated r15mm (AdQSM 04) [calmethod=regression-perorder] (>=10cm only)_seg100-500-k20,1.257128,1.162617,0.094512,,0.352674,23.983536,0.787589,20.944563,9.249964,10cm,296,,,,,,,,,04,15.000000,100.000000,500.000000,20.000000
IND01_054,AdTree calibrated r20mm (AdQSM 04) [calmethod=regression-perorder]_seg100-500-k20,1.637842,1.170680,0.467162,,0.352674,23.953450,0.787589,22.096224,127.419097,none,1519,,,,,,,,,04,20.000000,100.000000,500.000000,20.000000
IND01_054,AdTree calibrated r20mm (AdQSM 04) [calmethod=regression-perorder] (>=10cm only)_seg100-500-k20,1.257128,1.162617,0.094512,,0.352674,23.953450,0.787589,20.944563,9.249964,10cm,296,,,,,,,,,04,20.000000,100.000000,500.000000,20.000000
IND01_054,AdTree calibrated r5mm (AdQSM 05) [calmethod=regression-perorder]_seg100-500-k20,2.007666,1.188025,0.819641,,0.354070,24.385412,0.790707,23.919028,798.100486,none,10479,,,,,,,,,05,5.000000,100.000000,500.000000,20.000000
IND01_054,AdTree calibrated r5mm (AdQSM 05) [calmethod=regression-perorder] (>=10cm only)_seg100-500-k20,1.267095,1.171835,0.095260,,0.354070,24.385412,0.790707,20.944563,9.249964,10cm,296,,,,,,,,,05,5.000000,100.000000,500.000000,20.000000
IND01_054,AdTree calibrated r10mm (AdQSM 05) [calmethod=regression-perorder]_seg100-500-k20,1.846718,1.186062,0.660655,,0.354070,24.080779,0.790707,23.294518,335.460155,none,4079,,,,,,,,,05,10.000000,100.000000,500.000000,20.000000
IND01_054,AdTree calibrated r10mm (AdQSM 05) [calmethod=regression-perorder] (>=10cm only)_seg100-500-k20,1.267095,1.171835,0.095260,,0.354070,24.080779,0.790707,20.944563,9.249964,10cm,296,,,,,,,,,05,10.000000,100.000000,500.000000,20.000000
IND01_054,AdTree calibrated r15mm (AdQSM 05) [calmethod=regression-perorder]_seg100-500-k20,1.736332,1.183294,0.553038,,0.354070,23.983536,0.790707,22.660954,193.906988,none,2295,,,,,,,,,05,15.000000,100.000000,500.000000,20.000000
IND01_054,AdTree calibrated r15mm (AdQSM 05) [calmethod=regression-perorder] (>=10cm only)_seg100-500-k20,1.267095,1.171835,0.095260,,0.354070,23.983536,0.790707,20.944563,9.249964,10cm,296,,,,,,,,,05,15.000000,100.000000,500.000000,20.000000
IND01_054,AdTree calibrated r20mm (AdQSM 05) [calmethod=regression-perorder]_seg100-500-k20,1.650824,1.179962,0.470862,,0.354070,23.953450,0.790707,22.096224,127.419097,none,1519,,,,,,,,,05,20.000000,100.000000,500.000000,20.000000
IND01_054,AdTree calibrated r20mm (AdQSM 05) [calmethod=regression-perorder] (>=10cm only)_seg100-500-k20,1.267095,1.171835,0.095260,,0.354070,23.953450,0.790707,20.944563,9.249964,10cm,296,,,,,,,,,05,20.000000,100.000000,500.000000,20.000000
IND01_054,AdTree calibrated r5mm (AdQSM 06) [calmethod=regression-perorder]_seg100-500-k20,1.938668,1.157776,0.780892,,0.345592,24.385412,0.771773,23.919028,798.100486,none,10479,,,,,,,,,06,5.000000,100.000000,500.000000,20.000000
IND01_054,AdTree calibrated r5mm (AdQSM 06) [calmethod=regression-perorder] (>=10cm only)_seg100-500-k20,1.237549,1.151548,0.086001,,0.345592,24.385412,0.771773,23.075857,8.630235,10cm,315,,,,,,,,,06,5.000000,100.000000,500.000000,20.000000
IND01_054,AdTree calibrated r10mm (AdQSM 06) [calmethod=regression-perorder]_seg100-500-k20,1.776929,1.147527,0.629402,,0.345592,24.080779,0.771773,23.294518,335.460155,none,4079,,,,,,,,,06,10.000000,100.000000,500.000000,20.000000
IND01_054,AdTree calibrated r10mm (AdQSM 06) [calmethod=regression-perorder] (>=10cm only)_seg100-500-k20,1.227300,1.141299,0.086001,,0.345592,24.080779,0.771773,22.451346,8.630235,10cm,306,,,,,,,,,06,10.000000,100.000000,500.000000,20.000000
IND01_054,AdTree calibrated r15mm (AdQSM 06) [calmethod=regression-perorder]_seg100-500-k20,1.660564,1.133690,0.526875,,0.345592,23.983536,0.771773,22.660954,193.906988,none,2295,,,,,,,,,06,15.000000,100.000000,500.000000,20.000000
IND01_054,AdTree calibrated r15mm (AdQSM 06) [calmethod=regression-perorder] (>=10cm only)_seg100-500-k20,1.213463,1.127462,0.086001,,0.345592,23.983536,0.771773,21.817782,8.630235,10cm,299,,,,,,,,,06,15.000000,100.000000,500.000000,20.000000
IND01_054,AdTree calibrated r20mm (AdQSM 06) [calmethod=regression-perorder]_seg100-500-k20,1.574985,1.126399,0.448586,,0.345592,23.953450,0.771773,22.096224,127.419097,none,1519,,,,,,,,,06,20.000000,100.000000,500.000000,20.000000
IND01_054,AdTree calibrated r20mm (AdQSM 06) [calmethod=regression-perorder] (>=10cm only)_seg100-500-k20,1.206179,1.120178,0.086001,,0.345592,23.953450,0.771773,21.254147,8.630235,10cm,292,,,,,,,,,06,20.000000,100.000000,500.000000,20.000000
IND01_054,AdTree calibrated r5mm (AdQSM 07) [calmethod=regression-perorder]_seg100-500-k20,2.033643,1.203398,0.830245,,0.356353,24.385412,0.795802,23.919028,798.100486,none,10479,,,,,,,,,07,5.000000,100.000000,500.000000,20.000000
IND01_054,AdTree calibrated r5mm (AdQSM 07) [calmethod=regression-perorder] (>=10cm only)_seg100-500-k20,1.285983,1.187846,0.098137,,0.356353,24.385412,0.795802,21.051713,9.457810,10cm,299,,,,,,,,,07,5.000000,100.000000,500.000000,20.000000
IND01_054,AdTree calibrated r10mm (AdQSM 07) [calmethod=regression-perorder]_seg100-500-k20,1.870618,1.201410,0.669208,,0.356353,24.080779,0.795802,23.294518,335.460155,none,4079,,,,,,,,,07,10.000000,100.000000,500.000000,20.000000
IND01_054,AdTree calibrated r10mm (AdQSM 07) [calmethod=regression-perorder] (>=10cm only)_seg100-500-k20,1.285983,1.187846,0.098137,,0.356353,24.080779,0.795802,21.051713,9.457810,10cm,299,,,,,,,,,07,10.000000,100.000000,500.000000,20.000000
IND01_054,AdTree calibrated r15mm (AdQSM 07) [calmethod=regression-perorder]_seg100-500-k20,1.758805,1.198606,0.560198,,0.356353,23.983536,0.795802,22.660954,193.906988,none,2295,,,,,,,,,07,15.000000,100.000000,500.000000,20.000000
